Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00120	4	6569558	521079	448786	0.07931720825053984	0.0683129671737429	0.9516624526622702	0.6573446769593627	0.9789639514410157	0.8553947491732826	0.9902023873183907	0.7547466376123029
HG00121	4	6569512	631160	541934	0.09607410717873717	0.08249227644306001	0.9513920869562565	0.6463105607584925	0.9762150192799603	0.8540028087965156	0.9872868312503847	0.7524184352815684
HG00122	4	6569690	563288	483615	0.08574042306410196	0.0736130624123817	0.9514347946342138	0.6533511533511533	0.9778380136614985	0.8524076792982326	0.990007500625052	0.7487049212990635
HG00125	4	6569583	542086	463191	0.08251452185016918	0.07050538824153679	0.9501323713275465	0.6356914666837983	0.977432296890672	0.8500363771557872	0.9861202968009639	0.7489891395154553
HG00126	4	6569564	690226	592913	0.10506420212969993	0.09025149918624736	0.9534706458361152	0.6438325970960721	0.9789962825278811	0.852697441255862	0.9910164615743456	0.7535050071530758
HG00127	4	6569571	566611	487437	0.08624779304462955	0.0741961689735905	0.9516972863644025	0.6489191942055229	0.975922609152626	0.8552201505535949	0.9881518629579844	0.7555046328584238
HG00128	4	6569547	579869	495198	0.08826620770047006	0.07537780002182799	0.9506876422281587	0.6322342227403709	0.9760586405104678	0.8489962536226762	0.98853836166499	0.7460899709771042
HG00129	4	6569583	812096	694680	0.12361454296262031	0.105741871287721	0.9518803759102678	0.6353510782250936	0.9770265661121007	0.8489584427700337	0.9898370763925277	0.7492327722496047
HG00130	4	6569511	505293	433993	0.07691485713320215	0.06606169013188348	0.9505328836553195	0.6526078256587354	0.9750577141530983	0.8531281673270064	0.9878094806763285	0.7511150002822785
HG00131	4	6569566	736787	630950	0.11215154851933902	0.09604135189447827	0.9525093026094047	0.6357691509238115	0.9783752822419977	0.8497471500814262	0.9909399773499433	0.7518243984588299
HG00132	4	6569706	476567	410101	0.0725400801801481	0.06242303689084413	0.9513495758244254	0.6531718012068543	0.9794810126582278	0.8561632337269901	0.9892458016492446	0.7521798722696917
HG00135	4	6569569	715584	610623	0.10892404052685953	0.09294719333947174	0.9514939883763655	0.6301014317170878	0.9779686172905174	0.8482934900603029	0.9901543891830297	0.7429157977059437
HG00136	4	6569540	547608	469042	0.08335560785077799	0.07139647524788646	0.9522875403404417	0.640150576190284	0.9769866312843556	0.8525808888329347	0.9859273728136376	0.7472667110133211
HG00137	4	6569545	787014	672474	0.11979733756295147	0.10236234016206602	0.9495841439688716	0.6363981471385244	0.9761928906292658	0.8504004059595913	0.9868242248899409	0.7441665477379763
HG00138	4	6569595	516073	443548	0.07855476631360077	0.06751527301150223	0.9518594218471735	0.651513586114268	0.9778615939652345	0.8540774702491319	0.9894047069681587	0.7514604880595537
HG00140	4	6569566	691203	592725	0.10521288620892157	0.09022285490396169	0.9520980143170116	0.6435259752668505	0.9797262647875369	0.8510859640456838	0.9907744036986446	0.7507079658008482
HG00141	4	6569691	677123	581596	0.10306770896835178	0.08852714686276722	0.9527756487151067	0.6464098415532247	0.980057980409104	0.8520593811154599	0.9919663815183967	0.7532626596731112
HG00142	4	6569599	842754	724560	0.1282808889857661	0.11028983656384507	0.9521891519855638	0.6556557476482633	0.9782706028481469	0.8519469927800225	0.988730161369898	0.7557138633358809
HG00143	4	6569647	709430	609319	0.10798601507813128	0.09274760120292612	0.9518019417687431	0.6512414654747659	0.9788434169877469	0.8520228280309481	0.9913345699763609	0.7507154551625913
HG00145	4	6569564	446602	383409	0.06798046263039678	0.05836140724102848	0.9475309440634838	0.65556411107736	0.9762890683722137	0.8560385268768606	0.9883697400232179	0.7437042589295939
HG00146	4	6569559	1426704	1228054	0.21716891499109758	0.18693096446808682	0.9513738318770192	0.6560081157816381	0.9796150994819142	0.853969991667731	0.9894383339791548	0.7553145794923644
HG00148	4	6569554	831527	716084	0.12657282366504635	0.10900039789611289	0.9516764917459991	0.6589464140538069	0.9794143081184868	0.8538827138761756	0.99099068643194	0.7556883721982223
HG00149	4	6569644	632096	540017	0.09621465029155309	0.08219882234105835	0.9514139328592185	0.6356467349015382	0.9769121285355393	0.8505661945871743	0.9897096969602833	0.7429874970032039
HG00150	4	6569506	521574	447771	0.07939318420593573	0.06815900617184914	0.9499975788458171	0.6510848900021124	0.9768136167097526	0.8545385097350707	0.9855648439998173	0.751306505252415
HG00151	4	6569538	666009	573326	0.10137836176607853	0.08727036817505279	0.950763441638324	0.6544071775871839	0.9781269505278298	0.8559393143417034	0.9879718168092602	0.7552437295262309
HG00152	4	6569498	386784	331957	0.058875731448582526	0.05053004049928929	0.9500149402390439	0.6458504111086271	0.9748976431079692	0.856061353988099	0.9850599244787391	0.7500442410013803
HG00154	4	6569459	616179	531254	0.0937944814025021	0.08086723731741076	0.9518256931730036	0.6551768555014555	0.9801769126144289	0.8565747973637504	0.988479656721755	0.7599943156745275
HG00155	4	6569561	567903	486791	0.08644458891545417	0.07409794961946468	0.9510091631197983	0.6376778805909369	0.9788131620886847	0.8520116338377092	0.9894164107064501	0.7543530091756376
HG00156	4	6569563	519144	444841	0.07902260774422895	0.06771241861901621	0.9507533471690479	0.6449542396508879	0.9772393707287987	0.8520675890270228	0.9893635814234578	0.7493801107887101
HG00157	4	6569604	738500	633490	0.1124116461205272	0.09642742545821635	0.9532276809020245	0.6444562809651837	0.9804814627723445	0.8510711056771177	0.9905461161105877	0.7510164728866562
HG00158	4	6569499	604659	517831	0.0920403519355129	0.07882351454806523	0.9520458977292872	0.645089079900419	0.9796342225717339	0.8494117782385268	0.9895258749391039	0.7494485152333205
HG00159	4	6569568	619874	533083	0.09435536705000999	0.08114430050803949	0.9529974907351425	0.6512917269943448	0.9802604603940098	0.8531888041283374	0.990509291227424	0.7551137047286729
HG00231	4	6569584	587606	503522	0.08944341072433201	0.07664442680084461	0.9513846275658663	0.6453358497406287	0.9774150614405249	0.851866184181375	0.9870588427164199	0.749187419433922
HG00232	4	6569418	503280	426210	0.07660952614067182	0.0648778932928305	0.930524113713624	0.6516609973221394	0.9401456885518462	0.8607484709215937	0.9206971880083663	0.7393030146263463
HG00233	4	6569511	446486	384516	0.06796335374124497	0.058530383768289604	0.9507873325384022	0.662935659156197	0.9787982519043689	0.855896954246612	0.9873604338278503	0.7528802023166505
HG00234	4	6569501	495778	425368	0.07546661458762241	0.06474890558658869	0.9503365849646968	0.6514637343888195	0.9795180127904393	0.8528658234432054	0.9893498452012384	0.7466497270845097
HG00237	4	6569657	551144	470239	0.08389235541520661	0.07157740503043006	0.9535919702266832	0.6299003322259136	0.9773859716366424	0.848735410085979	0.9899590328540445	0.7418705944939487
HG00238	4	6569642	538505	463842	0.08196869783772084	0.07060384721115702	0.9516448456174394	0.6621783723906768	0.9792211582716853	0.8549425437451031	0.9900116702134962	0.7542650606576797
HG00239	4	6569643	538241	464339	0.08192850052887196	0.07067948745464556	0.9516619368442336	0.6561284219239638	0.9807585870096044	0.8575155998880842	0.9909983121835344	0.7601440010766436
HG00242	4	6569588	525306	451845	0.07996026539259388	0.06877828563983007	0.952103380099477	0.6549439013188111	0.9767090355136627	0.8539927294659861	0.989037912429404	0.7513916865043032
HG00243	4	6569666	457490	391777	0.06963672125797567	0.05963423406912924	0.9503950445610265	0.6490016819488904	0.9770511639418648	0.8507525178227905	0.9911033318488291	0.7415237876590105
HG00244	4	6569587	311381	266608	0.04739734780892619	0.04058215531661275	0.9512427524272752	0.6468445877365813	0.9778201764846172	0.850878219162057	0.9896926051674	0.7433259302905316
HG00245	4	6569485	543234	466267	0.082690500092473	0.07097466544181165	0.9515625111455086	0.6511558538404176	0.9773389665845779	0.8509692976021127	0.9892117050386043	0.7526140891139065
HG00246	4	6569590	681106	582607	0.10367557183933852	0.08868239874938923	0.9491100752796181	0.6446391671920806	0.9765093003062018	0.8492156060812619	0.986540736984449	0.7469934274926584
HG00255	4	6569658	460379	395597	0.07007655497439898	0.06021576770054088	0.9520378490460555	0.6458651205370766	0.9772685681420094	0.8533482418318007	0.9895020932061117	0.7562818645302258
HG00262	4	6569560	520999	446041	0.07930500672800005	0.06789511017480623	0.9522749965408535	0.6444955494917961	0.9769785179483591	0.8512483995948426	0.9892005084265296	0.7446466190810584
HG00263	4	6569533	789975	680694	0.12024827335519891	0.10361375762934748	0.952058862185962	0.6531752076306532	0.9789477703115456	0.8563387866886465	0.9886852298026777	0.7574905315899247
HG00264	4	6569512	364690	311316	0.05551249468758106	0.04738799472472233	0.9532335989150703	0.6353524558628649	0.9747273436572417	0.8539010188537777	0.9893363509285762	0.7288326907467533
HG00265	4	6569573	820138	707650	0.12483885939010039	0.10771628536588299	0.9520888859588815	0.6563917614012154	0.978891458303223	0.8573188261383922	0.9894727581960002	0.7612023331872282
HG01789	4	6569556	886401	759062	0.13492555661295833	0.11554235933143732	0.9536197481895226	0.6394618486352357	0.978906515966501	0.8499167051204842	0.9902461656023143	0.7497692367865245
HG01790	4	6569536	528377	453347	0.08042835901957154	0.06900746110532008	0.9516113068246387	0.6452830413680433	0.9795497997086672	0.8532946335242028	0.9900648619967248	0.7494819149121432
HG01791	4	6569523	698668	602816	0.10634988263227026	0.09175947781901365	0.9533566090897955	0.6563810313889215	0.9809682407517545	0.8552606601926228	0.9901316013194137	0.7632829802003107
HG02215	4	6569448	671257	577740	0.10217860008938347	0.08794346191643498	0.952980039156947	0.6461768472976769	0.9801151645018209	0.854310780301234	0.9903238517783388	0.7601682453920596
