Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00096	7	6569664	186254	173423	0.02835061275584261	0.02639754483638737	0.9499085541098395	0.8807828295403616	0.9811712721756908	0.9435384248061371	0.9884687034277199	0.8209861214579367
HG00101	7	6569628	179694	166772	0.027352233642452813	0.025385303399218344	0.9498652176681596	0.8687069678987128	0.9827051152411171	0.9398410181558526	0.9892915154310465	0.8146317493351832
HG00102	7	6569573	204687	190244	0.031156819476699626	0.02895835086998805	0.9493157865179056	0.8746885783699302	0.9803166195148377	0.942619218007937	0.9875087351502446	0.8173651191969887
HG00103	7	6569561	170301	157653	0.025922736694278355	0.023997493896471926	0.9478216704288939	0.8668047567087718	0.9791530944625407	0.939371567278544	0.9860515021459227	0.8106796116504854
HG00105	7	6569555	149480	138557	0.02275344372640156	0.02109077403263996	0.9474460487501941	0.8710587244790571	0.9807926088013615	0.942046697111983	0.9874021759877839	0.8113163275567324
HG00106	7	6569584	184471	171720	0.02807955572224969	0.026138641350806992	0.9491231025117376	0.878241705675334	0.9830656368160812	0.943560709127823	0.9896428915198768	0.8227577626311804
HG00107	7	6569493	191822	178542	0.029198904694776293	0.02717743972023412	0.9491055857292341	0.8786868385255964	0.9820804616124379	0.945881792088353	0.9896308198191466	0.8145489351519503
HG00108	7	6569521	87290	81260	0.013287117888808027	0.012369242749966093	0.9484869280322317	0.8813891104183281	0.9796985754593628	0.9461411063265982	0.9861691340498885	0.8205187319884726
HG00109	7	6569580	158191	147011	0.024079317094852334	0.0223775340280505	0.9486942140600316	0.8782457496136012	0.982170268036368	0.9425751072961374	0.9889698683781137	0.8134698135350111
HG00111	7	6569505	125903	117054	0.01916476203306033	0.017817780791703486	0.9489763153468601	0.8773442984655501	0.9794839460665438	0.9438530324228968	0.9859678782755705	0.8190371902502332
HG00112	7	6569515	94070	87342	0.014319169679953543	0.013295045372451391	0.9494957861387778	0.872145512480085	0.9799348201163014	0.9383428489573741	0.9852268466441695	0.8274429396212162
HG00113	7	6569654	185153	172511	0.02818306717522719	0.02625876492125765	0.9486313119236487	0.8827647440494485	0.9825657894736842	0.9467611567075132	0.9884332281808622	0.8190068821803624
HG00114	7	6569509	70010	65068	0.010656808598633475	0.009904545377744364	0.9477821913273751	0.8792336329792064	0.9754517558813501	0.9450969605281254	0.980159935216115	0.8234870835432108
HG00115	7	6569620	170253	158946	0.02591519753045077	0.02419409341788414	0.9491591173584647	0.8881776282098178	0.9843543016719773	0.9469873757783419	0.9918709150326798	0.8220414997309096
HG00116	7	6569448	72345	67122	0.01101234076287688	0.010217296795712516	0.9443798244686475	0.8798971813508243	0.9753200033464402	0.9457799428147834	0.9767785102823969	0.8182775321120236
HG00117	7	6569502	86334	80428	0.013141635393367716	0.01224263269879513	0.9521291892489769	0.8742598006146466	0.9820031840520523	0.9455819675732677	0.9898162685110536	0.8224824627514639
HG00118	7	6569777	192124	179022	0.029243610551773675	0.027249326727528195	0.9494554792087448	0.882762726044147	0.9836519194682103	0.9448619275599459	0.9906476248939282	0.8196708277013596
HG00119	7	6569540	192873	179415	0.02935867655878494	0.02731013130295272	0.9487362229226476	0.8779204275147448	0.9825871427226807	0.9432728869549596	0.989369124559342	0.8196283695367704
HG00120	7	6569558	175294	162837	0.026682769221308345	0.024786599037560822	0.947305745757666	0.8778563120694283	0.9809862097785207	0.9450861329285196	0.9887737826507578	0.8101345910502703
HG00121	7	6569512	186873	174026	0.02844549184170757	0.026489943240837373	0.9482904483833027	0.8830211643789303	0.9797343379558962	0.9456172839506173	0.9869442817465566	0.8209601045011702
HG00122	7	6569690	177128	165057	0.02696139391660794	0.025124016506106073	0.9494118814282407	0.884636250678147	0.9797772767643643	0.9460017574692443	0.9884628170280999	0.8206815645655098
HG00125	7	6569583	163551	151611	0.02489518741143844	0.02307772045805647	0.9462185074058199	0.8734608936932771	0.9788187667172703	0.9421241686721279	0.9839374864336878	0.817435402076793
HG00126	7	6569564	218835	203344	0.03331042973323648	0.030952434590788672	0.9504981952007343	0.8723900584626905	0.9811529933481153	0.9423231722255276	0.9890457921802301	0.8177785991498798
HG00127	7	6569571	194856	180973	0.029660384216868955	0.027547156427718034	0.9474541991477998	0.8749586940717732	0.9801096126608781	0.9442280972975089	0.986384040829251	0.8168963481920599
HG00128	7	6569547	176876	163893	0.02692362197880615	0.024947382216764718	0.9467167019942034	0.8700067212846736	0.9794952144146599	0.9419188930373686	0.9867927638356616	0.812275795836511
HG00129	7	6569583	235665	218686	0.035872139829879614	0.033287653112838364	0.9487908155416839	0.8706298444360128	0.98005527166545	0.9403098846959327	0.9875345834614202	0.8175866718865544
HG00130	7	6569511	172833	160339	0.026308350804192276	0.024406534976499774	0.9459372289076229	0.8767597254004577	0.978405315614618	0.9437854392525439	0.9856757702360617	0.8112234432234432
HG00131	7	6569566	212439	197451	0.03233683929806017	0.030055410052962403	0.949689608636977	0.8733812084973408	0.9823192328735566	0.9420615796519412	0.9898013042071748	0.8189216439408489
HG00132	7	6569706	157552	146141	0.023981590652610633	0.022244678833421162	0.9469764927069637	0.8742397958166338	0.9799400507263085	0.9433597336303877	0.9859674372582531	0.8122829930239225
HG00135	7	6569569	197194	182866	0.03001627656243507	0.027835311570667726	0.948117414401489	0.8704556762916713	0.9805892547660312	0.9406130083959261	0.9883004701680213	0.8116376724655069
HG00136	7	6569540	170516	158382	0.02595554635484372	0.024108537279626883	0.9480249245140059	0.8769714927213501	0.9788844047275872	0.9430020922855408	0.9846268286635259	0.8177111552585636
HG00137	7	6569545	233311	216679	0.035514027227151954	0.03298234504824916	0.9465392857727102	0.8772475512264332	0.9801329766098912	0.9435833041152633	0.9848227276207979	0.8154490358126721
