Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00116	8	5978867	55610	53910	0.009301093334238744	0.009016758526322796	0.993301079270562	0.9200376293508937	0.9846323935876174	0.9628742907743268	0.982420894023104	0.968991404634969
HG00117	8	5978294	67828	65862	0.01134571166958333	0.0110168553102273	0.9980337312027472	0.913658916236988	0.9896066660693487	0.9626819821023107	0.993756944077033	0.9611033762617474
HG00118	8	5976612	146338	142268	0.024485109623980945	0.023804121800110163	0.9982016513303842	0.9194655420960905	0.9927364864864865	0.9617787671059621	0.9955039951545648	0.9656192236598891
HG00119	8	5977060	145424	141091	0.024330356395953864	0.023605418048338146	0.9976416330381007	0.9134838154497915	0.9909163547668111	0.9598144506630364	0.9936397455898236	0.9646293036394153
HG00120	8	5976920	136370	132364	0.022816099261827164	0.022145854386540226	0.9975647091566936	0.9148506481307533	0.991243272826781	0.9614533456725546	0.9941054887851183	0.9607461762885686
HG00121	8	5978357	140979	136974	0.02358156262665478	0.022911646126184838	0.9967798003206726	0.919992701728778	0.9895696953827354	0.9627672726799495	0.9917635778034568	0.9663328361389303
HG00122	8	5976895	135676	131862	0.022700080894845903	0.022061956919102645	0.997408629405684	0.9216388410919406	0.9891614892748628	0.9625691834642979	0.9933087737764078	0.9652181608991947
HG00125	8	5977351	124848	120814	0.020886844356304324	0.020211963460067844	0.9956768565670241	0.9109852368259176	0.9874237987807805	0.9594248017196649	0.9889813294749437	0.9588421739535751
HG00126	8	5977977	166495	161319	0.02785139521279523	0.026985550462974347	0.9978822532825075	0.909630454824831	0.9902120115239713	0.958587169280169	0.9935385067237292	0.9612405880243815
HG00127	8	5978260	152354	147708	0.02548467279777059	0.024707523593821612	0.9969191175560808	0.9109828083932957	0.9903245072665737	0.9603337306317045	0.9923029990144084	0.9625386996904025
HG00128	8	5977221	134860	130658	0.02256232453175146	0.02185932225025643	0.9972945081304214	0.9084131276953439	0.9895527113201574	0.9599699304641984	0.9921498709385561	0.9601966033264581
HG00129	8	5978360	173171	167744	0.028966305140540216	0.02805853110217518	0.9971488268837331	0.909679835236847	0.9886612364993361	0.9579617568033789	0.9919761530451826	0.9653831330366841
HG00130	8	5977795	135391	131150	0.02264898679195255	0.021939527869389967	0.9964887247495943	0.9113047204170535	0.9890857612567358	0.9598453101208683	0.9907095906009006	0.9610844870429535
HG00131	8	5977471	158038	153360	0.026438940481685314	0.02565633526285615	0.9978981310085389	0.9127724579138388	0.9908749118821963	0.9591143352349032	0.9943930661662869	0.967496462850369
HG00132	8	5978240	122418	118522	0.02047726421154052	0.01982556739107162	0.9969513617769206	0.9090861536852016	0.9896445986025235	0.9595059880239521	0.9920936206650492	0.9564689306709421
HG00135	8	5977286	144970	140480	0.024253482266031773	0.023502305226820334	0.9973573213913768	0.9105860448621331	0.9894522093931765	0.958465214617242	0.992870435265969	0.9634404057480981
HG00136	8	5977942	129994	125967	0.021745610780432464	0.021071967576801513	0.9956152530729768	0.9146077369819864	0.9886336501265581	0.9605047941342357	0.9895101171458999	0.9622106535279353
HG00137	8	5978697	172078	166987	0.028781856648697868	0.027930333315101936	0.9956664478003939	0.9174482641956281	0.9895981087470449	0.9619284241687371	0.9896595770564263	0.9658171233849212
HG00138	8	5977213	133155	129016	0.022277104730917235	0.021584641537786924	0.9969077478096547	0.9113700396351655	0.9908967835301806	0.960033087475012	0.9925629290617849	0.9576791192925465
HG00140	8	5977169	154158	149601	0.025791139584642832	0.025028738521530845	0.9975543140906269	0.9155674452104126	0.9904849478271299	0.959920198786257	0.9936129349233999	0.9650592084761608
HG00141	8	5976655	160131	155527	0.026792746109654982	0.02602241554849661	0.9980532507151929	0.9156624073961929	0.9907017344111732	0.9615072331179598	0.9945406709055031	0.9641010488993943
HG00142	8	5977129	200019	193456	0.03346405941715496	0.03236604061916683	0.9966308635931695	0.9071597913703177	0.9905735691476296	0.9570731977103247	0.9919463551208046	0.9581526581526582
HG00143	8	5977315	162982	158249	0.02726675773319626	0.026474930633570423	0.9975448646752791	0.9169572967526932	0.9917166634410683	0.9606832025400542	0.9940975066691873	0.9647187288199413
HG00145	8	5977477	119324	115691	0.019962268361718497	0.019354486851225025	0.9973766139355532	0.9121627096669638	0.989329268292683	0.960403573113387	0.993469243667814	0.9593740442450811
HG00146	8	5977670	292570	283291	0.048943819247298695	0.047391542189515315	0.9965807298776603	0.9100453534516594	0.990130179528631	0.9577559817579809	0.9911892180727899	0.9640260950605778
HG00148	8	5977422	183593	178358	0.03071441166442657	0.029838616045512596	0.9977880722841284	0.9192459297343616	0.9902377631892241	0.9613671776828349	0.9939405170017604	0.9654760720326335
HG00149	8	5977516	150669	145456	0.025205955115803955	0.02433385372786957	0.9978134755627457	0.897948268115787	0.9903253114040392	0.95517404086966	0.9936551528208528	0.9530589285021531
HG00150	8	5978064	137920	132988	0.023071014294928926	0.022245998035484396	0.9953465043051801	0.8998818870284165	0.9888535725170897	0.9560516032332316	0.9886519769986261	0.9504896626768227
HG00151	8	5978745	160745	155832	0.02688607726203409	0.026064332899295755	0.9961932373982015	0.9136613999115507	0.9896749521988528	0.9611015725380059	0.9906711131454478	0.9614027266986144
HG00152	8	5978588	99433	96223	0.016631519014188634	0.016094602939690776	0.9959736176087123	0.909642682329907	0.9867123617123618	0.9594045508274232	0.9887911464245176	0.9598760016377142
HG00154	8	5978762	154381	149077	0.02582156640454997	0.024934426224024305	0.9961862780302374	0.9010429703796412	0.9909657320872274	0.9565325946093759	0.9914843803796451	0.9529301628908444
HG00155	8	5977322	127023	123200	0.02125082101984802	0.020611236938548733	0.9972202710982918	0.9111696990263385	0.9900004586945553	0.9600178401864587	0.9925500454959054	0.9657255358181575
HG00156	8	5977352	135895	131438	0.02273498365162366	0.021989335745995885	0.9974217363126603	0.9055016333341167	0.9893588482518108	0.956818488984998	0.9929644615107079	0.9578391481257034
HG00157	8	5976720	162181	157050	0.027135452221285255	0.026276954583785084	0.997141034425726	0.9099090362497333	0.9916846319679704	0.9582978530149755	0.9932883064089263	0.9585829643136233
HG00158	8	5977069	140550	136258	0.023514869913665044	0.022796792207016515	0.9962983781412375	0.9153679798452723	0.9908156090701353	0.9597459026136108	0.9919785450240403	0.9618206637658903
HG00159	8	5977138	147923	143324	0.024748131965499208	0.023978700173895934	0.997169665012407	0.9106954971978269	0.9914080747414081	0.9597954944084389	0.9932552693208431	0.9571555126036885
HG00231	8	5978061	141262	136642	0.023630070017686338	0.022857244180010877	0.9962945871111353	0.9078572550075141	0.9907838108072861	0.957401296482281	0.9909898881081214	0.9596210526315789
HG00232	8	5982723	142562	135352	0.023828948791378108	0.02262381193312811	0.9783790884014186	0.8925124103695532	0.9619109947643979	0.955731773038725	0.9447525908626477	0.9372927472153728
HG00233	8	5977155	124650	120682	0.02085440313995538	0.02019054215592535	0.9961361915212587	0.9116347939567334	0.9914432117805084	0.9599362554547757	0.9912946184914311	0.9552317499880171
HG00234	8	5977625	130801	126206	0.021881767424353316	0.021113067480813867	0.9967759426703987	0.8999760191846523	0.99079754601227	0.9557244829136691	0.9925418528999498	0.9473008890110898
HG00237	8	5977110	125997	121999	0.021079919894397125	0.020411034764292443	0.9972239077669903	0.9095791847178941	0.9888382024653014	0.9588803314079001	0.9927277754735241	0.9576988155668359
HG00238	8	5977048	144224	139651	0.024129637238984862	0.023364543835016884	0.9972854935160922	0.9108041014570966	0.9909725770737523	0.9581310679611651	0.9935713276503556	0.9576166570652621
HG00239	8	5977992	139988	136028	0.023417227724627267	0.022754797932148452	0.998180549665522	0.9153474925978597	0.9928738123020503	0.9619902701419927	0.9953101630035237	0.9648874129272639
HG00242	8	5978369	141302	136923	0.023635543406571258	0.022903069382301428	0.9975307323714312	0.9102578640600549	0.9899048815506102	0.9591498864205136	0.9933915798331807	0.9600957354221061
HG00243	8	5977756	130591	126016	0.021846157655146848	0.021080820294438248	0.9977059863528105	0.898242234529256	0.9914169333721269	0.953725818842098	0.9947733333333333	0.951107182731671
HG00244	8	5977377	84755	82290	0.01417929637029754	0.013766908127093205	0.9978411441935774	0.9168446692898632	0.9897809145713865	0.9611194143002577	0.9944719941468173	0.9626054626054626
HG00245	8	5976709	147253	142581	0.02463780652529678	0.023856105425243225	0.997095446493696	0.9095220643714834	0.9904109589041096	0.9584940151249561	0.9929628845112852	0.9583467223650386
HG00246	8	5977503	154021	149321	0.02576677920529693	0.024980497709495085	0.9955006313827897	0.9155650230770838	0.9890928330145293	0.9610036096810463	0.9893259314422405	0.963907508031571
HG00255	8	5977404	118489	114608	0.01982281940454418	0.01917354088831874	0.9972779254248209	0.9047749125874126	0.989290765811275	0.958110889311855	0.9924789500494412	0.9556433904259991
HG00262	8	5976535	142628	137568	0.023864664057016316	0.023018019638469448	0.9975716758120128	0.8974671753016323	0.9897839412250576	0.9539424729941242	0.993518132043507	0.9505281175635619
HG00263	8	5978434	181951	176547	0.030434558615182503	0.029530642974397642	0.9965511151740544	0.9151758829572425	0.9910366062264796	0.9607703709638651	0.9921082949308756	0.9648602737900943
HG00264	8	5977425	110571	106419	0.018498099097855682	0.017803485614625025	0.9975100290496611	0.8908034462031656	0.9899449500056173	0.9514918603308647	0.9937416182387125	0.946252147766323
HG00265	8	5978397	196582	190784	0.03288205851836203	0.03191223332943597	0.9974296785165573	0.9137400900826034	0.9906456903359048	0.9611080074487895	0.9930637091093008	0.9644303834895479
HG01789	8	5977491	191493	185092	0.03203568186049967	0.030964831231029874	0.9975115925807483	0.9031182064090011	0.9905999358357395	0.95578941320668	0.9931745597226024	0.9569515899088824
HG01790	8	5978616	128206	123909	0.021444093415599864	0.020725365201578427	0.9973999193078406	0.9032918764189123	0.9911372284572034	0.9569736766645639	0.9936210640608035	0.9518456841520955
HG01791	8	5978197	164849	159952	0.027575036419843643	0.026755893122959982	0.9975681273416955	0.9138827166457347	0.9921552740129641	0.9598410210479176	0.9941567176727761	0.9637248238113977
HG02215	8	5978716	152245	147590	0.025464497728274766	0.02468590245798596	0.9971122112211221	0.9103377335847763	0.9910508421587401	0.9597732961108972	0.9925929387573895	0.9626480412997267
