Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00138	9	5977213	115878	112740	0.019386627178921013	0.018861633339819075	0.9967930268892361	0.9238963320887327	0.9914740736768728	0.9665433437519934	0.9925087005249809	0.9598214285714286
HG00140	9	5977169	131321	127906	0.021970434498338593	0.021399093785034354	0.9974290430489212	0.9269844329847221	0.9910137601797248	0.9654436196535878	0.9937227144739221	0.9675119945167924
HG00141	9	5976655	136395	132984	0.022821293850824584	0.022250573272173148	0.9979769511956916	0.9280259912730032	0.990466900190662	0.967261663286004	0.9944095748735802	0.9673479993071193
HG00142	9	5977129	166002	161117	0.027772865534607	0.02695558352513389	0.9965252441016018	0.9184363484405274	0.9903031200266479	0.962597896621168	0.9918765898088127	0.9599268135179737
HG00143	9	5977315	138177	134713	0.02311690115043293	0.022537376731860376	0.9974338810479698	0.9294219824926291	0.9922519484070917	0.9670287044220326	0.9940598415957759	0.9672990625138845
HG00145	9	5977477	104798	101989	0.017532146087722293	0.01706221537949874	0.9972659411817609	0.9236389419816264	0.9898598270205786	0.9659732385532093	0.993434795583408	0.962419532563939
HG00146	9	5977670	229758	223438	0.03843604615176147	0.03737877801886019	0.996386833121527	0.9242319497829273	0.9898485380274845	0.9647967185426469	0.9909423781075352	0.9656798187852289
HG00148	9	5977422	153946	150072	0.02575458115555502	0.02510647566793845	0.9978042542573763	0.9301232759672892	0.9902569723541591	0.9667121946502605	0.994043089766724	0.9673619923857868
HG00149	9	5977516	128851	124840	0.021555943974052097	0.020884929458992667	0.9978237053267403	0.9090139231363172	0.991019096237474	0.9603185911318819	0.9940892871734808	0.9549968115149858
HG00150	9	5978064	119887	115956	0.020054485866996406	0.01939691512168488	0.995207872551848	0.9093504068293984	0.9891043582566973	0.9605835125226243	0.9886881109145227	0.952954206192517
HG00151	9	5978745	138097	134373	0.023097991300849927	0.022475118105890115	0.9960874758041267	0.9251433251433251	0.9902304720458279	0.9667310638864832	0.9906537372522488	0.9639476073142265
HG00152	9	5978588	87371	84906	0.014613985777243724	0.01420168106583026	0.9959383325326462	0.92278293135436	0.9870103233745813	0.9656983145591598	0.9887484096692112	0.9630444933626843
HG00154	9	5978762	132027	127969	0.022082665274182182	0.02140392944224908	0.9961313318650747	0.9130593562837805	0.9907462278342526	0.9622646791238015	0.9916181914331041	0.9548370090501713
HG00155	9	5977322	109318	106426	0.01828879220493726	0.017804963493684964	0.997266760676172	0.9230466622284089	0.9904412936115979	0.9654823703903459	0.9927423029356246	0.9683800623052959
HG00156	9	5977352	118110	114692	0.019759585850055342	0.019187760734184635	0.9974723333927443	0.917565048228905	0.9897327417191208	0.9625373297684382	0.9933309933309933	0.960831455046331
HG00157	9	5976720	136805	132950	0.02288964515654071	0.022244642546413416	0.9970809885344598	0.9209814882697948	0.9920547945205479	0.9640167704644442	0.993524628654754	0.9595018327960076
HG00158	9	5977069	120728	117484	0.020198528743770566	0.01965578781171842	0.996408905913335	0.9265831322800737	0.9910375909044351	0.9654073948072432	0.9922491387931992	0.9644156491402941
HG00159	9	5977138	126212	122676	0.021115791537689107	0.020524204058865632	0.9970863178341629	0.9207975352553666	0.991712842642083	0.964915630094136	0.9933526089658713	0.9579386131110269
HG00231	9	5978061	121028	117565	0.02024536049397957	0.01966607567236266	0.9961226815218079	0.9209297444776746	0.9907717270053747	0.9638460124954061	0.9908546912046968	0.9627512810405991
HG00232	9	5982723	125232	119331	0.020932274484377764	0.019945934317868303	0.9785835167962139	0.9035151958989381	0.9619815098630543	0.9605580383394097	0.9454281726374558	0.941409840824423
HG00233	9	5977155	109708	106564	0.018354551621967308	0.017828548866475773	0.9960896401767553	0.9217735505182822	0.9912890002277386	0.9650866462793068	0.9913024836921569	0.9569112393514702
HG00234	9	5977625	114502	110901	0.01915509922419021	0.018552686058426214	0.9968430019877395	0.9111233027019613	0.9910891089108911	0.9612305709913828	0.9929152218103552	0.9500659108884788
HG00237	9	5977110	107687	104651	0.018016566534663072	0.017508628752022297	0.9970646836974312	0.9214695276940356	0.9887761464769571	0.9645149632587035	0.992740009552619	0.9598305178011336
HG00238	9	5977048	126228	122610	0.021118786397566158	0.020513470863877954	0.9971741000122866	0.9202555374673178	0.99129969864878	0.9630376742806289	0.9935554312801257	0.9594486522086842
HG00239	9	5977992	122065	118961	0.020419063792658138	0.01989982589471515	0.9980687099610601	0.924759871931697	0.9933004737522132	0.9665916486724856	0.9951477217261477	0.9666107851355127
HG00242	9	5978369	123428	120011	0.020645764756240373	0.020074204185121392	0.997507111614107	0.9207196930415845	0.9904982023626091	0.9640814154582945	0.9936487507344506	0.9626135569531796
HG00243	9	5977756	115656	112011	0.019347728478713418	0.018737967892968534	0.9976617431540121	0.9089597342843919	0.9919762585183557	0.959535649805201	0.9949339929075901	0.9521548768265021
HG00244	9	5977377	74488	72597	0.012461653330549504	0.012145293830387476	0.9980521311223313	0.9280327240189186	0.9901683052824529	0.9661340743313651	0.9951112532553571	0.9665717771451809
HG00245	9	5976709	128676	125068	0.021529574218855225	0.02092589751316318	0.9970917659691876	0.9214401812540018	0.9902944954564917	0.9642738667012822	0.9928882284258571	0.9610323652984902
HG00246	9	5977503	131062	127521	0.021925877745272566	0.021333489920456753	0.9952828827789157	0.9272107676089142	0.9892129253973557	0.9668717330680082	0.9890943327143866	0.9654802944190813
HG00255	9	5977404	103611	100573	0.017333779011758282	0.016825531618742853	0.9970665830304596	0.9160915591918308	0.9895887259131435	0.9639353618949096	0.992187235769608	0.9569473801312716
HG00262	9	5976535	124109	120228	0.020766045877753582	0.02011667295514876	0.9975011183266748	0.9106724997456507	0.9905329593267882	0.9604628020615188	0.9937550306697382	0.9529661221145969
HG00263	9	5978434	152841	148808	0.025565390535381004	0.024890799162456255	0.996409513550991	0.926458832933653	0.9906660145104753	0.9660648692771229	0.991936936936937	0.9669783170877263
HG00264	9	5977425	97640	94476	0.016334792991965604	0.01580546807362702	0.9975163782145302	0.906224605883309	0.9911689961880559	0.9587609488365099	0.9941874977712798	0.9515706007929247
HG00265	9	5978397	165857	161551	0.027742721000294894	0.027022461037632662	0.997370566419033	0.9254021566201167	0.9910602089541521	0.966518676770037	0.993253926425635	0.9668312843683233
HG01789	9	5977491	157045	152434	0.026272728808792854	0.02550133492463644	0.9974353024511181	0.9164904649711029	0.9907469123701235	0.9623410748583077	0.993234690759897	0.9587570192745485
HG01790	9	5978616	110940	107631	0.01855613406179624	0.018002661485534446	0.9973408847601616	0.9148863344647594	0.9914843880447487	0.962891341312973	0.9935877578836503	0.9540488431876607
HG01791	9	5978197	139411	135790	0.023319907323228056	0.022714206306684106	0.9976458927022673	0.925631538075008	0.9923444976076555	0.9655319432416228	0.9944542599136239	0.9665310964243349
HG02215	9	5978716	128645	125202	0.0215171618789051	0.020941285720880536	0.9969504973945997	0.9233048808287531	0.9907458819174533	0.9658386874713171	0.9922693742003974	0.9653742110009017
