Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00096	7	5977376	174580	168187	0.029206795757871013	0.028137262905997548	0.9973006188825001	0.8943661971830986	0.9899885991164316	0.9500642881782926	0.9930627957334188	0.9568196687441892
HG00101	7	5976840	168762	162172	0.028235990924970384	0.027133401596830434	0.9973255775081068	0.8841729093410794	0.9899981269900731	0.9466886681686922	0.9930245535714286	0.9564619449169411
HG00102	7	5977791	192002	184797	0.032119222635920194	0.030913927904137165	0.997403542590753	0.8891276970867266	0.9897302567435814	0.9494088019697239	0.9920749414519906	0.9573718956303049
HG00103	7	5977588	159660	153177	0.026709769893810013	0.025625218733709983	0.9966885059108389	0.8819217096145735	0.987899605761349	0.9463985844537862	0.9907714524244681	0.9510371261085224
HG00105	7	5977285	139747	134382	0.02337967823183937	0.02248211353482392	0.9970724002233146	0.8870886308349015	0.9907627342306677	0.949432083398164	0.9929868728645928	0.950540175557056
HG00106	7	5977220	172793	166572	0.028908589611893153	0.02786780476542607	0.9980516748953883	0.8925879163726838	0.991433865948743	0.9504522549495035	0.9947441388871645	0.9577141313158606
HG00107	7	5978455	179671	173336	0.03005308227627372	0.028993443958347097	0.9979460524385387	0.8943085029594341	0.9912241146068195	0.9527477914619872	0.9945016354624445	0.956198761920696
HG00108	7	5978305	81656	78773	0.01365872099198686	0.013176477279094994	0.9968356639288956	0.89785838470049	0.9885556137332635	0.9530832888414309	0.9911886586695747	0.9591407213876189
HG00109	7	5976951	147803	142389	0.02472882913043791	0.023823016116411192	0.9975340687865023	0.8942766631467793	0.9913258983890955	0.9501792557794536	0.994037278745481	0.9541435327986839
HG00111	7	5978625	117933	113620	0.019725773066549584	0.019004369733843483	0.9969316776173112	0.8937165044296183	0.9882796149016325	0.9507307656953764	0.9913858473111105	0.9592686642965973
HG00112	7	5978315	88202	84765	0.014753655503264716	0.014178744345187566	0.9962411732753939	0.8890493033999856	0.9872849146569	0.9456750402177948	0.9902311557788944	0.9626709790445388
HG00113	7	5978146	173080	167256	0.028952119938188196	0.02797790485545184	0.9977253340915553	0.8994664577270353	0.9926161090104872	0.9538615952408335	0.9944517779061134	0.9612421845314173
HG00114	7	5978720	65501	63042	0.010955689512136378	0.010544397463002115	0.9945864574588195	0.8959686616750137	0.9847094801223242	0.9527454242928453	0.9849550286181521	0.9576423936553713
HG00115	7	5977781	159111	153976	0.026617067436896735	0.025758053030045764	0.998451510677374	0.9039572876882161	0.9929056018608258	0.9542153747318427	0.9963193969982148	0.9639805788701118
HG00116	7	5978867	67647	65108	0.011314351030053018	0.010889688631642082	0.9935200378229552	0.8971079784914984	0.98397755046619	0.9529703630591938	0.9826488379496976	0.9607565847622415
HG00117	7	5978294	81134	78165	0.013571430244146573	0.013074800269106871	0.9981447554555785	0.888631561839753	0.9894783971345422	0.9518133569217161	0.9938653094610561	0.9534081104400345
HG00118	7	5976612	179882	173633	0.03009765398858082	0.029052078334681923	0.9982923679520156	0.8975625996600606	0.9924096716581948	0.9513430498062468	0.995510553115404	0.9597435812269571
HG00119	7	5977060	180683	174082	0.030229410445938305	0.029125021331557654	0.9977090855345115	0.8919725137165078	0.9906214155590041	0.9496844601656081	0.9936112979152656	0.9592003397249534
HG00120	7	5976920	163639	157843	0.027378482562925386	0.026408752333978037	0.997804750566235	0.8953700256676529	0.9904553514166069	0.9524052373086176	0.9941045945005221	0.9556639487478159
HG00121	7	5978357	174942	168778	0.02926255491266246	0.028231502401077753	0.9969194724054148	0.8981488296776093	0.9886643666830951	0.9524539877300614	0.991528866858977	0.9611225188227241
HG00122	7	5976895	165675	159954	0.027719242181768293	0.026762056218153404	0.9975789729748514	0.9005653602261441	0.9896265560165975	0.9529068094806028	0.9935100509924565	0.9593793772222821
HG00125	7	5977351	153030	147055	0.025601641931350526	0.02460203524939392	0.995914428583961	0.8885157119167069	0.9877334166731776	0.9492450666539252	0.9892955639695228	0.9531061519903499
HG00126	7	5977977	204974	197304	0.03428818812785663	0.03300514538613983	0.9979056621258456	0.8885240750922944	0.9903020144272502	0.9494436509196071	0.9935181281618887	0.9554406838396673
HG00127	7	5978260	182270	175552	0.03048880443473519	0.029365066089464157	0.9969314694851688	0.890228952586984	0.9897037752823965	0.9510348905972797	0.9920046605998514	0.9571718603976669
HG00128	7	5977221	165084	158804	0.027618854982942743	0.026568199502745506	0.9973906999532832	0.8858636246199098	0.9894830395496963	0.9495986114124539	0.992253238947509	0.9548995783003359
HG00129	7	5978360	220665	212211	0.03691062431837494	0.03549652413036351	0.9974718885928548	0.8862634039854271	0.9883014496029839	0.9475991007746923	0.9921894350963523	0.9596915816046537
HG00130	7	5977795	161290	155256	0.026981520778146455	0.02597211848181478	0.9966951059441215	0.8914429630814128	0.9886245324490032	0.9509252529770225	0.9906924050914099	0.9552872792309413
HG00131	7	5977471	198889	191651	0.03327310161772429	0.03206222163185735	0.9979861393440298	0.8901603331256762	0.9905055410285145	0.9491583339328106	0.9942139378181418	0.9622584449753531
HG00132	7	5978240	147207	141610	0.024623802323091745	0.02368757360025693	0.9971531722718979	0.8889614062567985	0.9895250813788499	0.9501140496886752	0.992109160657489	0.9516756973710616
HG00135	7	5977286	184679	177581	0.030896798312812872	0.029709302850825608	0.9974195785651633	0.8860797040759353	0.9897343201118652	0.9475514989438598	0.9927473902334129	0.9571555790098618
HG00136	7	5977942	159855	153726	0.026740808124267514	0.02571553889281629	0.9958657558657559	0.8912265264084155	0.9876543209876543	0.9498056811357739	0.9893217893217893	0.9550709900952812
HG00137	7	5978697	218325	210202	0.036517154155830275	0.03515849690994543	0.9959461901933951	0.892182085867674	0.989110187705975	0.9503613666228646	0.9898201616894902	0.9599499374217773
HG00138	7	5977213	160528	154508	0.02685666379966717	0.025849505446769255	0.9970430362910887	0.8908296943231441	0.9903238242097148	0.9502246567900675	0.9924812030075187	0.9531742792475233
HG00140	7	5977169	191747	184740	0.03207990270979455	0.030907608601998704	0.9977298524404086	0.8928589209552417	0.9903078310149408	0.9494869098041445	0.9937935238376711	0.958906245128301
HG00141	7	5976655	197862	190784	0.033105809185907505	0.0319215347046132	0.9981574250014396	0.8928466245623221	0.9903202015856432	0.9509398771211235	0.9945868115043925	0.9585663295657347
HG00142	7	5977129	254286	244108	0.04254316746384426	0.040840343248405714	0.996701339090264	0.8842297741068763	0.9904384778829438	0.9463066084725477	0.9920175279456299	0.951828475960646
HG00143	7	5977315	203398	196150	0.03402832208106817	0.032815737500867866	0.9976831740515494	0.895684855668013	0.9912509307520476	0.9507932551058563	0.9941322070863552	0.9593730294568057
HG00145	7	5977477	141213	136093	0.023624181239007697	0.022767632564709157	0.9973813595553656	0.8934276586033775	0.98944333555112	0.9518296570189978	0.9934026896726719	0.9543918196209301
HG00146	7	5977670	396060	380734	0.06625658492355717	0.06369270970127157	0.9969704389742703	0.8867108909771094	0.9903461634591352	0.9468850605112678	0.9916595129444721	0.959166074103212
HG00148	7	5977422	232827	224710	0.03895107288727481	0.037593129613401895	0.9979048041608124	0.8983617701040038	0.9905497138293624	0.9514826275999844	0.9940428732606243	0.9613248249670602
