Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00127	4	5978260	532499	475362	0.0890725729560106	0.07951510974765233	0.9979885392694403	0.6615306291441505	0.9844668491378813	0.8637321821391529	0.9922807275805279	0.8791575994472004
HG00128	4	5977221	543733	482569	0.09096752487485404	0.08073467586358275	0.9983064113931065	0.645544945197534	0.9846855059252507	0.8581512565013263	0.9925165252406387	0.8722985454288512
HG00129	4	5978360	762972	677700	0.1276222910631009	0.11335884757692745	0.9984061126198813	0.6492706658805665	0.9847639099707846	0.8580706545978158	0.993051996496805	0.8745986533597153
HG00130	4	5977795	473713	422642	0.07924544083562585	0.07070198961322695	0.9979441035692758	0.6658308484684197	0.9842572765484972	0.8623349385288315	0.9918531754444411	0.8784743523193809
HG00131	4	5977471	692244	615604	0.1158088429036293	0.10298736706543621	0.9986278769663013	0.6500880509051633	0.9859802652140912	0.8587683051026023	0.9942113919232399	0.8772145864781123
HG00132	4	5978240	447849	399890	0.07491318515148271	0.06689092441922706	0.9981703996187623	0.6663655654966736	0.9872370017862743	0.8645216449179495	0.9933633283816568	0.8731322584146356
HG00135	4	5977286	672812	596258	0.11256145347570787	0.09975396860715716	0.9982160744634154	0.6443169903818994	0.9856733524355301	0.8573023498593564	0.9932837858782373	0.866218109095031
HG00136	4	5977942	515560	457764	0.08624372735633769	0.07657551712612802	0.9970662936651083	0.6530661907852044	0.9839882333245641	0.8609994183145107	0.9891504663976335	0.8648498097660438
HG00137	4	5978697	738275	655717	0.1234842642134231	0.10967556977716048	0.9973282793710473	0.6506306448639966	0.9845927421050419	0.8596205413164372	0.9908834498522905	0.8708779968905982
HG00138	4	5977213	484965	432478	0.0811356396367337	0.07235445683464853	0.9980774231166232	0.6648743039768047	0.986080318452081	0.8629325085667182	0.9932469680264608	0.8716746656570493
HG00140	4	5977169	649303	577989	0.10863052391525152	0.09669945755256376	0.9984254365169953	0.6573090053902896	0.9872077551796237	0.8601497692947732	0.9940375678058548	0.873955660258298
HG00141	4	5976655	636246	567233	0.10645519943848189	0.09490810495168284	0.9988469592283589	0.6603578316050929	0.9875334874319371	0.8609745735436112	0.9954945698912456	0.8766591685698095
HG00142	4	5977129	792627	706550	0.13260998716942532	0.11820892605797867	0.997692216320782	0.6688083972804262	0.9865707620528772	0.8607571375090716	0.9924890108269169	0.8749922413258022
HG00143	4	5977315	666481	594222	0.11150173614741736	0.09941286346796178	0.9985387182471482	0.6647869853537522	0.9867416820616172	0.8607432057681642	0.994703329335846	0.8760665352308686
HG00145	4	5977477	416971	372861	0.0697570229044796	0.06237765532180216	0.9980692174197476	0.670518937113036	0.985531573552786	0.8655805523817028	0.9933096980786825	0.8761770182644181
HG00146	4	5977670	1340221	1197585	0.2242045813837164	0.2003431102754083	0.9979430858829165	0.6709366883503706	0.9866033998249413	0.8629086479663015	0.9924256576002481	0.8815681690013296
HG00148	4	5977422	780319	697686	0.13054440526367386	0.11672021818101516	0.998556524679997	0.6728997841755915	0.9871197891181159	0.8627747427264643	0.9943735369691717	0.881547786862137
HG00149	4	5977516	593607	526780	0.09930663506379574	0.08812690756494838	0.9982732778514184	0.6496021220159152	0.9849749239496834	0.8595973888867394	0.9933364236875651	0.8637293512251831
HG00150	4	5978064	489663	436382	0.08190996282408486	0.07299721113725112	0.9971340655215961	0.6641845247832489	0.9855195806352143	0.8634343037644693	0.9903119115681435	0.8703907449972222
HG00151	4	5978745	625668	559096	0.1046487180838119	0.0935139397984025	0.9975914665629955	0.6681192494759343	0.9860624464688935	0.8647004312273922	0.9918520959965661	0.8782323009041341
HG00152	4	5978588	363190	323586	0.06074845766257852	0.05412415105372707	0.9972188968639403	0.6584474803870528	0.9838328401633247	0.8647005761376566	0.9895720915173754	0.8694032576144912
HG00154	4	5978762	579804	518207	0.09697726720013274	0.08667463264133946	0.9976792262770839	0.6676842515737285	0.9876807990385014	0.8649886693799268	0.9924483306836248	0.8773123009810598
HG00155	4	5977322	532895	474393	0.08915280120428513	0.07936547504049472	0.9981788627139925	0.6512214012613565	0.986527450319973	0.8607916813643544	0.9930914238041226	0.8769373559146116
HG00156	4	5977352	486764	433347	0.0814347222649762	0.07249815637426071	0.9981907357805598	0.6591238662729382	0.9854093187302766	0.8610947116983232	0.9930780384134109	0.8717157120336311
HG00157	4	5976720	694988	618470	0.11628250947007723	0.10347983509349609	0.9981978517073706	0.6594366545581142	0.9873263811848236	0.8596981448138308	0.99384872417983	0.8726144626510939
HG00158	4	5977069	568338	505093	0.09508640438984392	0.08450513119390123	0.9979053204859657	0.6591169119688975	0.9871939328277356	0.8583559279181887	0.9932707276653443	0.8698532710904908
HG00159	4	5977138	583047	520047	0.09754618347443207	0.08700602194562013	0.9981821701738095	0.6651208321256501	0.9878446207207302	0.8620611480924164	0.9938630253405571	0.8745558616978839
HG00231	4	5978061	552530	491251	0.0924262900629485	0.0821756419012787	0.9975335717893193	0.6585862901084183	0.9850936495622299	0.8605615140826156	0.9908797957074238	0.8688066310223151
HG00232	4	5982723	473071	415891	0.07907285695827802	0.0695153360769001	0.976784495807876	0.663986222993937	0.9484944225933329	0.8690473282975419	0.9259487138774214	0.8583582298571562
HG00233	4	5977155	419435	374770	0.07017301709592608	0.062700398433703	0.9975117284518443	0.6763558622758983	0.9865803071101085	0.8646315890190325	0.9915215096331486	0.8727612180518896
HG00234	4	5977625	465479	414616	0.07787022437841115	0.06936132661383074	0.9981572279443219	0.6639856954434821	0.9874470317875692	0.8614851551932861	0.9936108087210426	0.8693557252622592
HG00237	4	5977110	519214	459324	0.08686706451780209	0.07684717196103133	0.9983064855331804	0.643547337532383	0.9846164669465094	0.8573977190986669	0.9932632815683005	0.8560389822214973
HG00238	4	5977048	505329	451710	0.08454491247184229	0.07557409610898223	0.9982655367877741	0.6755999900209559	0.986983451079067	0.8637973915280738	0.9940808310696718	0.8754546917753099
HG00239	4	5977992	504775	452216	0.08443888850972033	0.07564680581707035	0.9987191972625683	0.6705350307817998	0.9888913600767889	0.8665257302173884	0.9953875683986363	0.8808992513190549
HG00242	4	5978369	493562	440550	0.08255796856968849	0.07369066713680604	0.9981838106258574	0.667986798679868	0.9848678984188812	0.8626682208328919	0.9927484660216584	0.8774543378995434
HG00243	4	5977756	428761	381586	0.07172607915077163	0.06383432177559606	0.9984196337268755	0.662018077845416	0.9857437740388185	0.859894467150613	0.9946343842845107	0.8703273938297342
HG00244	4	5977377	291871	259725	0.04882927745731949	0.04345133325202677	0.9983528335185307	0.6617495637471142	0.9859281822472007	0.8602728307030291	0.9937013769083037	0.8691261842179907
HG00245	4	5976709	510041	454378	0.08533810162080838	0.07602478220037147	0.9978493899747911	0.6648534469866906	0.9848272841203597	0.8600501605395159	0.9926043759767805	0.8765337174169654
HG00246	4	5977503	638213	567545	0.10676916431493218	0.094946836496778	0.997183641403436	0.6588858964989037	0.9849404738361746	0.8585119959162838	0.9906372537951486	0.8772567946030684
HG00255	4	5977404	432460	385678	0.07234913350344062	0.0645226590004624	0.998472854886208	0.6587865825187149	0.9848623272941938	0.862030275440777	0.9933116824127907	0.8792491184922139
HG00262	4	5976535	490128	435283	0.0820087224453634	0.07283200048188457	0.9980480539332889	0.657846891803025	0.9849296550342963	0.8601647822664824	0.9929061450883083	0.8615222913199615
HG00263	4	5978434	742773	663962	0.12424206740427343	0.11105951826180568	0.9978010933310885	0.6669010823891185	0.986677283249331	0.8650395752105923	0.9923370900440666	0.8790460588863374
HG00264	4	5977425	343498	304115	0.057465882047871786	0.05087725902039758	0.9978649423534436	0.6489263321434516	0.9823222688541269	0.8628795580534402	0.9923211810956812	0.8414990973043641
HG00265	4	5978397	770931	690234	0.1289527945367295	0.11545469462800814	0.9982077879758866	0.670283193900958	0.9868835134778116	0.8660322845253164	0.9932392324466855	0.8821078073885775
HG01789	4	5977491	834900	741228	0.13967398696208827	0.12400319799728682	0.9982729279154102	0.6532864243459169	0.9862975738173545	0.85871173582781	0.993415523367357	0.8659436064230287
HG01790	4	5978616	496117	441896	0.08298191420890721	0.07391275840428621	0.998227209450781	0.6589840867009361	0.9872569321064046	0.8621576110242026	0.9938002206535641	0.870015440930343
HG01791	4	5978197	658620	588489	0.11017034065622126	0.0984392116887416	0.9981722141570322	0.6690643633215637	0.9873690528153645	0.8632855734588554	0.9935218754062369	0.8790611818616061
HG02215	4	5978716	631662	563516	0.105651782088328	0.09425368256327947	0.9983524493385701	0.6589643652561247	0.9868099842930946	0.8628022115324545	0.9936332470440076	0.8774577854059921
