Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00096	3	6569664	1055054	846359	0.16059481885222746	0.12882835408325297	0.9530471377669794	0.48125926904835326	0.9659912502878195	0.7928045160198729	0.9897328115185776	0.7011213797483162
HG00101	3	6569628	1184447	943680	0.18029133460829136	0.14364283639804262	0.9527609190198815	0.45835677511809353	0.9646994388698861	0.7906187333452248	0.9902305901778445	0.6915113871635611
HG00102	3	6569573	1225030	982413	0.18647026222252192	0.14953985593888675	0.9527702332264143	0.4736128480559201	0.9660276100344005	0.7968453951095851	0.9886464146149269	0.6941905433106641
HG00103	3	6569561	1043850	831298	0.1588918955163062	0.12653783106664204	0.9517254419266817	0.45908026650032996	0.9637063354526855	0.7912273861389495	0.987797524492482	0.6906943705968364
HG00105	3	6569555	786256	628265	0.1196817744885308	0.0956328092237602	0.9518737506471245	0.4698601542906124	0.9667419861361112	0.7936947245366258	0.9893958385560291	0.691881372656507
HG00106	3	6569584	1004124	806470	0.15284438101407943	0.12275815333208313	0.9541970472682269	0.4785365611298116	0.9675844724152898	0.7939377846571324	0.9905385080152721	0.7047510577393609
HG00107	3	6569493	1068441	860213	0.1626367514205434	0.1309405459447175	0.9524717469537218	0.4814283517107567	0.9674963063984544	0.7992604051877596	0.9907178594470888	0.6991766420959694
HG00108	3	6569521	600320	473845	0.09137956937804141	0.07212778526775392	0.9511484601074824	0.43859438212818447	0.9648082922411191	0.7851462421720249	0.9883393599604245	0.6832357007454284
HG00109	3	6569580	902131	721796	0.13731943290134224	0.10986942848705701	0.9525433048026011	0.47480007821907516	0.9687188937612655	0.7928544272893202	0.9909283576532585	0.6942553888867466
HG00111	3	6569505	978966	779218	0.1490167067381789	0.11861137178524105	0.9508515247590509	0.45598067452113644	0.9664157356450891	0.7894105484262693	0.9888787857592501	0.695092138242666
HG00112	3	6569515	917427	723627	0.13964912173881938	0.11014922714994943	0.9505438258406452	0.4339880909282111	0.963442974033836	0.7828249993915984	0.9877889912576712	0.6892927166628633
HG00113	3	6569654	1086633	875685	0.16540186134612264	0.13329240778890333	0.9521122938321949	0.4867837660857851	0.9703514682499972	0.7976785233493883	0.9906306687096036	0.7045045408678103
HG00114	3	6569509	511304	403297	0.0778298652151934	0.06138921493219661	0.9500710570875666	0.4336401517507308	0.9605762293746655	0.7856955314945863	0.9841074931899338	0.6849201410495748
HG00115	3	6569620	986624	795194	0.15017976686627232	0.12104109522316359	0.9530532071536844	0.4881441818933339	0.971823959796024	0.7967733695876076	0.9924687105072394	0.7047151610425338
HG00116	3	6569448	553675	434039	0.08428029265168094	0.06606932576374758	0.9452024732212836	0.42875835748515023	0.9568729359536571	0.7834681249765402	0.9744991130126265	0.6762783721321762
HG00117	3	6569502	533291	426291	0.08117677717428201	0.06488939344260798	0.9563534220429624	0.4441730212033411	0.9685541530585223	0.7973560081307404	0.9904438797577855	0.6953029702970297
HG00118	3	6569777	1063022	857297	0.1618048831794443	0.13049103493162706	0.9539806057703819	0.49070439118789694	0.9711343934718973	0.7966222389010049	0.9918762408025967	0.7069718075193662
HG00119	3	6569540	1099130	885895	0.16730699561917578	0.13484886308630437	0.9529943666910464	0.48424852016807685	0.9693985055838003	0.7981815485019282	0.9905905636293373	0.7059973873079829
HG00120	3	6569558	935944	751603	0.1424668143579827	0.11440693574818885	0.9514398621270984	0.48344344424262986	0.9680242989696006	0.7950775797286671	0.9901547308391985	0.7005667009840749
HG00121	3	6569512	1136871	912596	0.17305257985676867	0.13891381886508467	0.9510563512074287	0.47599576625257645	0.9657763069978377	0.7972031362750887	0.9871189103637897	0.6992134382082389
HG00122	3	6569690	1016008	813019	0.15465082827348017	0.1237530233542222	0.9516366484549553	0.4794607382245003	0.9673424572055991	0.7928993134057448	0.9898685668843652	0.693001044491917
HG00125	3	6569583	994228	792962	0.15133806818484521	0.12070202933732628	0.9505420280023292	0.46272033358576176	0.9661443196241948	0.792466400551845	0.9859302317731014	0.6950922365933695
HG00126	3	6569564	1196629	963064	0.18214739973611643	0.146594812075809	0.9532898251980223	0.4815730248351562	0.9658001348727075	0.796881367275946	0.9908471528687948	0.703148475597376
HG00127	3	6569571	996678	801763	0.15171127612442273	0.12204191110804648	0.9522142093707918	0.47954590376118184	0.9625727229664898	0.7971886447478083	0.9880778780593544	0.703494771601541
HG00128	3	6569547	1065313	848550	0.1621592782576942	0.12916415698068678	0.9511378885092003	0.4603824166459539	0.9622380816443049	0.7897039653220387	0.9886575927408594	0.693997891685334
HG00129	3	6569583	1407460	1128756	0.2142388641714398	0.17181547139293316	0.9512754194378301	0.47634367437039227	0.9644951380768779	0.7947233756493745	0.9897566625885593	0.6981840951784596
HG00130	3	6569511	917589	734827	0.13967386613706864	0.11185413952423552	0.950874036368846	0.4785628358875269	0.9619364202443934	0.7928368528951404	0.9879139200968012	0.6975047891558961
HG00131	3	6569566	1309736	1049380	0.19936415891095394	0.15973353490930756	0.951797883457706	0.471992031488163	0.9643383682439011	0.7935961141266664	0.9906655125109468	0.6995426111522163
HG00132	3	6569706	866587	696274	0.1319065114938172	0.10598252037457993	0.9516002668230596	0.478452620509219	0.9677459389392978	0.7974458682003462	0.9894496828132172	0.6996804634028404
HG00135	3	6569569	1277492	1020076	0.1944559833377197	0.1552728953756327	0.9513774596413098	0.46553678428557027	0.9668877645903171	0.7931979069318693	0.9899819088751085	0.6912472088226771
HG00136	3	6569540	973125	778801	0.14812680948742227	0.1185472651053194	0.9524972769266241	0.470918943328065	0.9644408608199416	0.795078635317619	0.9858202958831592	0.6940762099259132
HG00137	3	6569545	1359793	1089476	0.2069843497532934	0.16583736012159137	0.9493352354910936	0.4768428161326331	0.9638410607941563	0.7966715877063482	0.9868024838993185	0.6921148933009054
HG00138	3	6569595	924792	741989	0.1407684948615554	0.11294288308487814	0.9521338542050564	0.4790022700248622	0.9664620082513076	0.7951836895498867	0.9894288804381955	0.6986693845727517
HG00140	3	6569566	1224143	982717	0.186335444380953	0.14958628926172596	0.9519989237781716	0.47812712901920407	0.9684393034949099	0.7957789428703347	0.9904340998079392	0.6987318788779916
