Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00096	2	5977376	1854871	1399744	0.3103152620815555	0.23417365747110439	0.9988838820913051	0.2649833541865791	0.931166942841611	0.737982969623778	0.9927871313263664	0.7151088219464717
HG00101	2	5976840	2051534	1543712	0.3432472677869911	0.25828230302300215	0.9990045231918938	0.2547777292097536	0.9282220100929899	0.7383676503567365	0.9928672894496076	0.7083792898414557
HG00102	2	5977791	2075523	1576239	0.3472056818312986	0.2636825208509297	0.9989301537996141	0.2695910910734262	0.9351873119077486	0.7464660116155897	0.991836412086175	0.7098213287916784
HG00103	2	5977588	1867256	1402909	0.3123761624253796	0.23469483008865782	0.9987711675143621	0.24827410873029684	0.9274605205344912	0.7388768000633458	0.9911245827940875	0.7053093214092674
HG00105	2	5977285	1484658	1108894	0.24838333792014267	0.18551800692120252	0.9988947402639621	0.23918856870764496	0.9310955216575577	0.7360401957280541	0.9929404082208946	0.6967501312400044
HG00106	2	5977220	1784117	1344356	0.29848608550463257	0.22491325398763973	0.9991039183207973	0.25983908123197796	0.932176015311519	0.7376805306391842	0.9938128435900383	0.7131506546684786
HG00107	2	5978455	1862756	1414868	0.31157815857106896	0.23666114405812205	0.9991343758429323	0.26593181658169357	0.9363711378014119	0.745667447665309	0.9940879679556309	0.7139729105548966
HG00108	2	5978305	1277290	939092	0.21365420466168922	0.1570833204394891	0.9989770965765029	0.19833802179325508	0.9276900237246225	0.7277108987419058	0.9919392959323299	0.6867636353356091
HG00109	2	5976951	1657294	1242959	0.27728084101743516	0.20795870670514113	0.9990516633754493	0.2490921261977771	0.9357774521570735	0.7372304692570962	0.9939915851923601	0.7022021344487205
HG00111	2	5978625	1833610	1374432	0.30669426498567814	0.22989098663990465	0.9989452985901461	0.23499231628946632	0.9340438367182787	0.7342035339138764	0.9924112246026771	0.7171530029334569
HG00112	2	5978315	1795210	1333325	0.30028695376540043	0.22302688968379886	0.9988228960602267	0.21449118957686383	0.929620894245931	0.7288220535751169	0.9912637072268463	0.7115307413989286
HG00113	2	5978146	1907497	1447965	0.31907835640012805	0.24220970849490794	0.9991966165273498	0.26714508372298484	0.9395742325081211	0.7416093616785984	0.9942858915498201	0.723783730790912
HG00114	2	5978720	1151895	844656	0.19266582144673108	0.1412770626488613	0.9985928058653579	0.1855048322815412	0.9223876869282882	0.72608361087253	0.987737730289592	0.6900726392251816
HG00115	2	5977781	1774484	1342525	0.2968466057890043	0.2245858454834662	0.9993168806384455	0.2618582939883756	0.9412942465339428	0.7394596450856876	0.9955008368172485	0.7201974921959576
HG00116	2	5978867	1232826	902603	0.20619726111987438	0.15096555919374022	0.9961567881774009	0.18576083772700644	0.9200660659486718	0.7260616416325361	0.9784013113489538	0.6867440876530061
HG00117	2	5978294	1129306	840046	0.1889010476901939	0.14051600674038447	0.999087901006856	0.20245681448703348	0.9300357990259335	0.7425394681342519	0.9929505400795907	0.6812855912240713
HG00118	2	5976612	1852108	1402429	0.3098926281311218	0.23465284345043647	0.9993181114615841	0.2707766947560154	0.9405647333276541	0.7399179637922503	0.9951535436989847	0.717681147825826
HG00119	2	5977060	1900329	1445234	0.31793707943370153	0.24179680311055937	0.9990399743722831	0.2700722812194872	0.9381954462773631	0.744440407223788	0.9935086211693137	0.72122772630508
HG00120	2	5976920	1692568	1276143	0.28318398104709447	0.2135118087576879	0.9990827739471294	0.25744840251920137	0.9355862417768723	0.7379464112671499	0.9935397815350229	0.7154884768652061
HG00121	2	5978357	1991834	1510990	0.3331741480142454	0.25274335406868476	0.9986273401543377	0.26185143078299994	0.9349885185106954	0.7441752517503256	0.9903513051963894	0.717516348344788
HG00122	2	5976895	1817746	1365930	0.3041288160491359	0.22853505038987634	0.9990106172471754	0.2577826193037137	0.9363952340379492	0.7365681516731913	0.9930829058414695	0.7069213726351041
HG00125	2	5977351	1806680	1357499	0.3022542929133658	0.22710712487856244	0.9983002306905993	0.24502482070988466	0.934159540683237	0.7397641213298143	0.9895304387516404	0.7050922722317086
HG00126	2	5977977	2033257	1544657	0.34012459398890293	0.25839125844746474	0.999208682210364	0.2736849860026521	0.927757920341614	0.7418938237622249	0.9939092073431052	0.7233875810643808
HG00127	2	5978260	1769003	1337836	0.295905999404509	0.22378350891396492	0.9987806023975366	0.26063266370277777	0.9214301086655758	0.7400745886420386	0.9916700078806564	0.7196238244514107
HG00128	2	5977221	1913772	1434787	0.3201775540840802	0.24004248797225333	0.9989544188846801	0.2469062278021117	0.9204321827443288	0.7333101058642238	0.9922384228154268	0.7154950430520338
HG00129	2	5978360	2319244	1767114	0.3879398363430774	0.2955850768438167	0.9990591435565364	0.2797363472942538	0.9266823364174966	0.7428210610028791	0.9927308457541197	0.7290893984781045
