Sample	minDP	N_variants_by_WGS	N_variants_by_ATAC	N_overlap_variants_by_ATAC	Recovered_percentage	Correctly_performance_percentage	Sens_AA	Sens_AB	Sens_BB	Spec_AA	Spec_AB	Spec_BB
HG00119	6	6569540	258941	237938	0.03941539285855631	0.036218365365002725	0.9508367028154171	0.8379693850234845	0.9826815642458101	0.925102348005032	0.9899233832133052	0.8141476867297939
HG00120	6	6569558	225833	207517	0.03437567641536919	0.03158766541067146	0.9489500548095369	0.8429271279853031	0.9810012629994894	0.9288252946403125	0.9893333768927948	0.8055874304881279
HG00121	6	6569512	252290	231671	0.03840315688593004	0.03526456759649727	0.948769991454035	0.8404844073539562	0.9797829069291679	0.9268394493019373	0.9868855357774372	0.8098231514452247
HG00122	6	6569690	233354	214652	0.03551978860494179	0.03267307894284205	0.9504333739708412	0.8451359797858901	0.9799484388427385	0.9281893205466941	0.9888741927954563	0.8099481285379135
HG00125	6	6569583	217674	199082	0.033133609850122904	0.030303597656046052	0.9473317492362389	0.831164309031556	0.9795125397386083	0.9232818512649963	0.9847867567428188	0.8075673738210981
HG00126	6	6569564	291052	267027	0.04430309226000386	0.04064607636062302	0.951605865474884	0.8317350082184027	0.9821812339599808	0.9248077306108288	0.9896897869308983	0.8087310586537471
HG00127	6	6569571	250739	230216	0.03816672351969406	0.03504277524361941	0.9489696601018934	0.837200613267712	0.9802701143900798	0.9279563975968116	0.986938229978281	0.8091846855782583
HG00128	6	6569547	234245	214305	0.0356561875575287	0.032620970669667175	0.9479150557151811	0.8295986920741342	0.9795860210875366	0.9245633534455383	0.987344255861866	0.8023638254079403
HG00129	6	6569583	325830	298208	0.04959675522784323	0.04539222656902272	0.9502273816621658	0.8265764440521722	0.9806373384866053	0.9214335918015689	0.9883210994113647	0.8071860769758593
HG00130	6	6569511	220523	202136	0.033567643010263624	0.030768804557903928	0.94704859601843	0.839395506521864	0.9780942560129317	0.9269668657783223	0.9859611231101512	0.8024098589295104
HG00131	6	6569566	290989	266751	0.04429348909806219	0.040604052078934895	0.9503945515863921	0.8305439330543933	0.9822181021405697	0.9237888518997092	0.9901808921210848	0.8078602620087336
HG00132	6	6569706	203423	186507	0.03096379046490056	0.028388941605606094	0.9481569560047562	0.837660529166022	0.9804265177616728	0.9263992415933974	0.9868572157713411	0.8056870881132536
HG00135	6	6569569	274660	251140	0.04180791768835977	0.03822777415078524	0.9492398132191895	0.8261161541311597	0.9810500225326724	0.9217373115798281	0.9890627815744604	0.8016017674675504
HG00136	6	6569540	226511	207475	0.03447897417475196	0.03158135881659903	0.9491642327375529	0.8337381167163972	0.9794429887355142	0.924147708430059	0.984932944224022	0.8075098550143649
HG00137	6	6569545	319607	292525	0.048649792337216655	0.04452743683162228	0.9476123168309746	0.8312243040203267	0.9805453460850155	0.9241923663056503	0.9853668370311518	0.8042805732685144
HG00138	6	6569595	222346	203960	0.03384470427781317	0.03104605382828013	0.9487411716552439	0.8381298511036921	0.980946123521682	0.9265357498235259	0.9877153955974634	0.8047252228984662
HG00140	6	6569566	277411	254329	0.04222668590284351	0.038713211801205745	0.9499452744295643	0.8344164283857551	0.9813133422736167	0.9240299458858313	0.9894660662592474	0.8067559507672287
HG00141	6	6569691	282234	259032	0.042960011361264934	0.03942833841043666	0.9507536728329774	0.8342907148947628	0.9826219577685649	0.9252284317892052	0.9906875741063935	0.8084692741379615
HG00142	6	6569599	368147	337086	0.05603797126734828	0.051309981020150545	0.9503231188359275	0.8302779070259295	0.9816313720307905	0.9216381036257226	0.9874236616260702	0.809012320468314
HG00143	6	6569647	293676	269607	0.04470194517300549	0.04103827800793559	0.9500476581758422	0.8386312739468684	0.9822530212118651	0.9250196811336333	0.9901753154801438	0.8066486223887848
HG00145	6	6569564	192605	176439	0.02931777512175846	0.026857033434791105	0.9450966299313209	0.8424812770989357	0.9769189309153166	0.9289428756451265	0.987221185119609	0.7956669937509684
HG00146	6	6569559	606628	555367	0.09233922703182969	0.08453642017675768	0.9505454730184534	0.8269125102377225	0.984011421859495	0.9204243950280234	0.9885848851981532	0.809825
HG00148	6	6569554	341601	313969	0.05199759374837318	0.047791524356143505	0.9500740715514159	0.8426945802027865	0.9817751309464017	0.9263963604967789	0.989942051650082	0.8101483170016874
HG00149	6	6569644	265866	242527	0.04046885949984504	0.03691630779384697	0.9494430535902181	0.8211927633303935	0.9798663797984373	0.9201502194216271	0.9885936468765244	0.801578479324144
HG00150	6	6569506	229184	209360	0.0348860325266466	0.03186845403596557	0.9475423203349953	0.8288252471107577	0.978757660745819	0.9230571920301847	0.9832325006505335	0.8046541417591802
HG00151	6	6569538	280553	257555	0.04270513390743763	0.03920443111829173	0.9485706450949476	0.8390130058458332	0.9811914251858236	0.9275673211640176	0.9863090323096183	0.809002735637901
HG00152	6	6569498	161336	147900	0.02455834524951526	0.022513135706868317	0.9461297196351186	0.8397636083330039	0.97794766245222	0.9277815603502924	0.9834953703703704	0.80752655538695
HG00154	6	6569459	266688	244456	0.04059512358628009	0.03721097886446966	0.9485456667174035	0.8335043061287783	0.9819992425423842	0.9251040908223351	0.9866147068790241	0.8102608407933678
HG00155	6	6569561	222312	203823	0.033839704053284535	0.0310253607508934	0.9487886752192355	0.8318023255813953	0.9815565729234794	0.9249835100715409	0.9879160336970032	0.8133535660091047
HG00156	6	6569563	226784	207382	0.034520408739515854	0.031567092057721347	0.9484437213683264	0.8297934325707864	0.9804040510602384	0.9226873255862384	0.9883017745613165	0.8043144297552849
HG00157	6	6569604	299553	274502	0.04559681222795164	0.04178364479807307	0.9510683179976964	0.8313440581214323	0.9835597295575512	0.9227311536336699	0.9893285904846598	0.8070858838805416
HG00158	6	6569499	246910	226311	0.03758429676296472	0.03444874563494111	0.9490760856684652	0.8364223409713792	0.9826826975409431	0.9236677610081269	0.9876608887115603	0.8077517488205629
HG00159	6	6569568	260271	238833	0.03961767349085967	0.03635444522379554	0.9503090787219781	0.8357452532215643	0.9835025974633781	0.9252668523030514	0.9894781743210579	0.8076753079539558
HG00231	6	6569584	246360	225389	0.037500091329983755	0.034307956181091524	0.9484345354778269	0.8314501061301269	0.9811116576487949	0.9230020762624211	0.9862501507658907	0.8057524894463632
HG00232	6	6569418	230190	206656	0.03503963364791219	0.03145727673288562	0.9282391425847388	0.823763887710966	0.9473475222363406	0.9249095048564362	0.9310030832148506	0.7867522588871546
HG00233	6	6569511	200000	183530	0.030443666202857413	0.027936630291052103	0.9479841788882144	0.8425740746438571	0.9810384709033357	0.9276052344184086	0.9859760927486139	0.8044975789946588
HG00234	6	6569501	214315	195793	0.03262272126908878	0.029803329050410374	0.9469032965638511	0.8308940502704423	0.98117214855634	0.9233767611235836	0.9873345935727789	0.7952636843696932
HG00237	6	6569657	222654	203591	0.03389126707832692	0.030989593520635857	0.9504572772406584	0.826061262680981	0.9804748048840182	0.921475076211145	0.9888497751427464	0.8036868619321474
HG00238	6	6569642	237054	217392	0.03608324471866199	0.033090387573630343	0.9486685092931265	0.8409597058214212	0.9806310928681375	0.9258969098809504	0.9884940263298074	0.8041443147154728
HG00239	6	6569643	232718	214168	0.03542323380433305	0.03259964049796922	0.9485532963133063	0.8443486261208684	0.9833333333333333	0.9299778136180177	0.9899058198502777	0.8145740465577018
HG00242	6	6569588	232167	212927	0.03533965904711224	0.032411012684509286	0.9492923168179797	0.8379014902342957	0.9793518317797528	0.9259419975410429	0.9880296863777831	0.8019259357873483
HG00243	6	6569666	206711	188776	0.03146446105479335	0.028734489698563064	0.947920173568249	0.8298680707212732	0.9804403948367502	0.9215907334503168	0.99006013883684	0.7933983827758252
HG00244	6	6569587	135000	123994	0.020549236961166662	0.01887394139083629	0.9491462028685282	0.8427629614315577	0.9806413409856973	0.9281042074019891	0.9891348305518859	0.8027218493661447
HG00245	6	6569485	241772	221457	0.03680227597749291	0.033709948344504935	0.948326119600742	0.8351255866728557	0.9817563311074713	0.9237508213134757	0.988583115832532	0.8047964305633017
HG00246	6	6569590	276070	252746	0.04202240931321437	0.0384721116538475	0.9461114725055708	0.8363023591718826	0.9798574457526954	0.9251752700105568	0.9847470438961179	0.8012874903161545
HG00255	6	6569658	195873	179438	0.029814794012108393	0.027313141719097097	0.9487927178870839	0.8327006728466464	0.9799896916593397	0.9253732777340072	0.9878242047079742	0.8070057174244126
HG00262	6	6569560	235041	214560	0.03577728188798032	0.032659721503418795	0.9501809349130025	0.8236781152802594	0.9798689138576779	0.9205279460848268	0.9884372865742285	0.7991430328999003
HG00263	6	6569533	331592	304425	0.05047421178948336	0.04633891023912963	0.9494012529763969	0.8368030560434603	0.9822351361788991	0.9262905635907412	0.9873724504241271	0.8098956753806029
HG00264	6	6569512	172282	156889	0.02622447451195766	0.023881378099316966	0.9505555743186194	0.8162736739869422	0.9807940838598507	0.9193906661730439	0.9894695532735954	0.7901495213581282
HG00265	6	6569573	354185	325426	0.05391294076494774	0.04953533509712123	0.9505896175101171	0.836529572767315	0.981583026383773	0.926466456384022	0.9883286398046921	0.8161698471431145
HG01789	6	6569556	368908	337074	0.056154175411549885	0.0513084902541359	0.9520098376679682	0.8202125039281801	0.9823587385019711	0.919074821925036	0.9895786367176292	0.805880450600981
HG01790	6	6569536	219271	200777	0.03337693864528636	0.030561823544311195	0.9493058998512642	0.8314401506935327	0.9824793753276495	0.9244019138755981	0.9892356276953377	0.8023795574383704
HG01791	6	6569523	295693	271820	0.04500981273678469	0.04137591115823782	0.9515035096144357	0.8371796641850487	0.983987238252933	0.9248786663853134	0.9893196450758669	0.8172472202190283
HG02215	6	6569448	275622	253158	0.04195512317016589	0.038535657790426225	0.9510196369336711	0.8335056156285207	0.9831864290463017	0.9248584417705668	0.9891660923501033	0.8166773549950122
